Date,Campaign Name,Spend,7 Day Total Sales,Clicks,Impressions
"Mar 05, 2026",Coffee - Exact,$45.56,$208.68,54,"1,825"
"Mar 05, 2026",Coffee - Broad,$26.70,$38.87,29,"1,216"
"Mar 05, 2026",Catalog - Auto,$136.33,$195.46,200,"7,352"
"Mar 06, 2026",Skillets - Exact,$102.96,$438.50,102,"5,366"
"Mar 06, 2026",Skillets - Broad,$56.27,$100.15,54,"1,610"
"Mar 06, 2026",Knives - Exact,$83.30,$616.51,108,"3,431"
"Mar 06, 2026",Knives - Broad,$48.07,$93.05,75,"3,672"
"Mar 06, 2026",Boards - Exact,$36.40,$107.27,53,"2,880"
"Mar 06, 2026",Coffee - Exact,$43.83,$202.25,55,"1,702"
"Mar 06, 2026",Coffee - Broad,$38.73,$90.08,48,"2,598"
"Mar 06, 2026",Catalog - Auto,$126.06,$199.10,144,"6,527"
"Mar 07, 2026",Skillets - Exact,$100.01,$413.89,100,"5,542"
"Mar 07, 2026",Skillets - Broad,$57.99,$127.31,57,"2,370"
"Mar 07, 2026",Knives - Exact,$78.65,$395.98,139,"5,439"
"Mar 07, 2026",Knives - Broad,$54.58,$110.34,51,"1,844"
"Mar 07, 2026",Boards - Exact,$38.17,$146.74,69,"3,538"
"Mar 07, 2026",Coffee - Exact,$44.42,$219.18,47,"1,395"
"Mar 07, 2026",Coffee - Broad,$24.24,$83.63,22,"1,098"
"Mar 07, 2026",Catalog - Auto,$100.35,$139.79,97,"3,342"
"Mar 08, 2026",Skillets - Exact,$111.71,$415.38,156,"6,889"
"Mar 08, 2026",Skillets - Broad,$47.68,$125.28,44,"2,208"
"Mar 08, 2026",Knives - Exact,$86.36,$335.86,126,"6,402"
"Mar 08, 2026",Knives - Broad,$47.36,$101.40,60,"2,899"
"Mar 08, 2026",Boards - Exact,$31.24,$199.03,30,"1,204"
"Mar 08, 2026",Coffee - Exact,$40.41,$211.03,40,"1,573"
"Mar 08, 2026",Coffee - Broad,$28.85,$97.57,31,"1,643"
"Mar 08, 2026",Catalog - Auto,$149.27,$273.58,263,"8,483"
"Mar 09, 2026",Skillets - Exact,$93.92,$302.65,136,"6,219"
"Mar 09, 2026",Skillets - Broad,$43.32,$113.58,47,"2,779"
"Mar 09, 2026",Knives - Exact,$51.08,$210.89,58,"2,213"
"Mar 09, 2026",Knives - Broad,$45.82,$166.17,69,"3,677"
"Mar 09, 2026",Boards - Exact,$39.18,$141.10,60,"3,537"
"Mar 09, 2026",Coffee - Exact,$36.50,$168.94,39,"1,845"
"Mar 09, 2026",Coffee - Broad,$40.66,$87.41,43,"2,224"
"Mar 09, 2026",Catalog - Auto,$86.21,$164.41,123,"3,719"
"Mar 10, 2026",Skillets - Exact,$78.01,$253.84,111,"4,910"
"Mar 10, 2026",Skillets - Broad,$59.52,$121.21,63,"2,867"
"Mar 10, 2026",Knives - Exact,$59.23,$223.11,72,"2,618"
"Mar 10, 2026",Knives - Broad,$39.65,$125.45,58,"3,186"
"Mar 10, 2026",Boards - Exact,$45.58,$210.44,79,"2,534"
"Mar 10, 2026",Coffee - Exact,$32.70,$136.45,50,"2,342"
"Mar 10, 2026",Coffee - Broad,$26.99,$65.64,47,"1,709"
"Mar 10, 2026",Catalog - Auto,$78.97,$132.70,127,"6,190"
"Mar 11, 2026",Skillets - Exact,$91.66,$378.77,85,"3,124"
"Mar 11, 2026",Skillets - Broad,$51.01,$102.00,54,"1,615"
"Mar 11, 2026",Knives - Exact,$79.88,$264.71,119,"6,021"
"Mar 11, 2026",Knives - Broad,$49.13,$104.45,46,"1,440"
"Mar 11, 2026",Boards - Exact,$33.61,$141.52,36,"1,681"
"Mar 11, 2026",Coffee - Exact,$32.48,$125.59,45,"1,777"
"Mar 11, 2026",Coffee - Broad,$36.16,$116.02,39,"2,284"
"Mar 11, 2026",Catalog - Auto,$87.19,$221.65,86,"3,809"
"Mar 12, 2026",Skillets - Exact,$63.28,$213.43,100,"4,115"
"Mar 12, 2026",Skillets - Broad,$37.19,$100.37,34,"1,915"
"Mar 12, 2026",Knives - Exact,$85.57,$364.27,108,"5,276"
"Mar 12, 2026",Knives - Broad,$41.48,$85.33,47,"2,588"
"Mar 12, 2026",Boards - Exact,$28.93,$160.22,36,"1,013"
"Mar 12, 2026",Coffee - Exact,$43.05,$148.41,50,"1,512"
"Mar 12, 2026",Coffee - Broad,$31.59,$44.78,43,"1,499"
"Mar 12, 2026",Catalog - Auto,$116.72,$149.74,130,"4,338"
"Mar 13, 2026",Skillets - Exact,$81.76,$213.27,118,"6,826"
"Mar 13, 2026",Skillets - Broad,$49.82,$144.95,47,"2,302"
"Mar 13, 2026",Knives - Exact,$44.88,$217.97,77,"4,220"
"Mar 13, 2026",Knives - Broad,$44.97,$151.11,65,"2,038"
"Mar 13, 2026",Boards - Exact,$25.84,$124.39,37,"1,854"
"Mar 13, 2026",Coffee - Exact,$34.31,$139.45,34,"1,507"
"Mar 13, 2026",Coffee - Broad,$23.23,$111.68,40,"1,935"
"Mar 13, 2026",Catalog - Auto,$107.94,$201.33,193,"10,221"
"Mar 14, 2026",Skillets - Exact,$73.68,$244.58,68,"3,869"
"Mar 14, 2026",Skillets - Broad,$56.74,$130.04,54,"3,114"
"Mar 14, 2026",Knives - Exact,$46.77,$209.61,70,"4,077"
"Mar 14, 2026",Knives - Broad,$32.33,$79.41,31,"1,425"
"Mar 14, 2026",Boards - Exact,$27.72,$169.04,27,804
"Mar 14, 2026",Coffee - Exact,$43.77,$165.64,53,"1,878"
"Mar 14, 2026",Coffee - Broad,$32.18,$59.09,30,"1,107"
"Mar 14, 2026",Catalog - Auto,$105.50,$207.61,112,"5,091"
"Mar 15, 2026",Skillets - Exact,$85.04,$297.53,97,"5,714"
"Mar 15, 2026",Skillets - Broad,$41.14,$127.09,54,"1,516"
"Mar 15, 2026",Knives - Exact,$71.95,$293.37,76,"2,933"
"Mar 15, 2026",Knives - Broad,$38.95,$117.36,56,"3,266"
"Mar 15, 2026",Boards - Exact,$29.32,$200.94,35,"1,413"
"Mar 15, 2026",Coffee - Exact,$39.50,$208.60,45,"2,111"
"Mar 15, 2026",Coffee - Broad,$33.63,$85.11,46,"1,290"
"Mar 15, 2026",Catalog - Auto,$62.42,$129.61,76,"2,331"
"Mar 16, 2026",Skillets - Exact,$87.11,$393.78,112,"6,148"
"Mar 16, 2026",Skillets - Broad,$53.70,$155.37,80,"4,071"
"Mar 16, 2026",Knives - Exact,$43.19,$189.77,46,"1,867"
"Mar 16, 2026",Knives - Broad,$38.09,$94.80,40,"2,318"
"Mar 16, 2026",Boards - Exact,$25.60,$93.52,35,"1,775"
"Mar 16, 2026",Coffee - Exact,$34.53,$142.37,50,"2,271"
"Mar 16, 2026",Coffee - Broad,$25.84,$85.99,40,"1,283"
"Mar 16, 2026",Catalog - Auto,$84.41,$162.73,77,"3,201"
"Mar 17, 2026",Skillets - Exact,$78.00,$270.87,97,"5,772"
"Mar 17, 2026",Skillets - Broad,$54.92,$139.02,80,"4,745"
"Mar 17, 2026",Knives - Exact,$43.82,$182.10,49,"1,493"
"Mar 17, 2026",Knives - Broad,$41.46,$105.10,41,"2,381"
"Mar 17, 2026",Boards - Exact,$27.05,$174.30,44,"1,710"
"Mar 17, 2026",Coffee - Exact,$39.22,$152.38,35,"1,030"
"Mar 17, 2026",Coffee - Broad,$29.68,$94.09,35,"1,486"
"Mar 17, 2026",Catalog - Auto,$104.14,$210.68,160,"8,313"
"Mar 18, 2026",Skillets - Exact,$44.01,$258.92,77,"2,797"
"Mar 18, 2026",Skillets - Broad,$33.97,$79.98,38,"1,424"
"Mar 18, 2026",Knives - Exact,$57.07,$279.33,60,"1,924"
"Mar 18, 2026",Knives - Broad,$44.30,$91.32,60,"2,443"
"Mar 18, 2026",Boards - Exact,$22.09,$107.26,25,"1,268"
"Mar 18, 2026",Coffee - Exact,$45.41,$155.47,60,"2,485"
"Mar 18, 2026",Coffee - Broad,$21.86,$77.97,27,"1,317"
"Mar 18, 2026",Catalog - Auto,$94.81,$199.56,94,"3,409"
"Mar 19, 2026",Skillets - Exact,$74.89,$372.13,130,"6,842"
"Mar 19, 2026",Skillets - Broad,$34.81,$117.96,50,"1,853"
"Mar 19, 2026",Knives - Exact,$68.93,$201.74,79,"2,858"
"Mar 19, 2026",Knives - Broad,$37.62,$90.80,62,"2,753"
"Mar 19, 2026",Boards - Exact,$30.66,$152.03,29,"1,391"
"Mar 19, 2026",Coffee - Exact,$24.67,$188.29,36,"1,286"
"Mar 19, 2026",Coffee - Broad,$20.64,$56.88,24,851
"Mar 19, 2026",Catalog - Auto,$116.32,$202.17,126,"6,303"
"Mar 20, 2026",Skillets - Exact,$75.37,$448.77,98,"5,769"
"Mar 20, 2026",Skillets - Broad,$39.76,$132.83,46,"1,399"
"Mar 20, 2026",Knives - Exact,$55.96,$243.09,64,"2,897"
"Mar 20, 2026",Knives - Broad,$35.86,$94.63,37,"1,639"
"Mar 20, 2026",Boards - Exact,$26.56,$123.61,25,999
"Mar 20, 2026",Coffee - Exact,$33.90,$107.05,34,"1,679"
"Mar 20, 2026",Coffee - Broad,$34.67,$61.08,32,"1,822"
"Mar 20, 2026",Catalog - Auto,$91.18,$224.40,114,"3,931"
"Mar 21, 2026",Skillets - Exact,$68.39,$198.10,98,"4,604"
"Mar 21, 2026",Skillets - Broad,$42.34,$80.58,55,"2,130"
"Mar 21, 2026",Knives - Exact,$54.56,$182.40,69,"4,081"
"Mar 21, 2026",Knives - Broad,$38.30,$128.97,56,"1,681"
"Mar 21, 2026",Boards - Exact,$36.67,$106.04,47,"2,537"
"Mar 21, 2026",Coffee - Exact,$26.71,$144.17,36,"2,069"
"Mar 21, 2026",Coffee - Broad,$24.62,$67.99,26,863
"Mar 21, 2026",Catalog - Auto,$93.37,$181.46,137,"4,751"
"Mar 22, 2026",Skillets - Exact,$63.86,$211.02,61,"1,923"
"Mar 22, 2026",Skillets - Broad,$39.81,$115.55,43,"1,717"
"Mar 22, 2026",Knives - Exact,$47.87,$238.71,43,"1,706"
"Mar 22, 2026",Knives - Broad,$41.59,$131.43,65,"1,972"
"Mar 22, 2026",Boards - Exact,$28.81,$142.45,37,"1,200"
"Mar 22, 2026",Coffee - Exact,$27.91,$170.86,30,"1,032"
"Mar 22, 2026",Coffee - Broad,$21.79,$49.64,28,859
"Mar 22, 2026",Catalog - Auto,$88.97,$146.47,97,"5,710"
"Mar 23, 2026",Skillets - Exact,$72.85,$420.48,76,"2,978"
"Mar 23, 2026",Skillets - Broad,$33.60,$105.64,30,"1,537"
"Mar 23, 2026",Knives - Exact,$51.72,$315.43,66,"3,427"
"Mar 23, 2026",Knives - Broad,$29.72,$68.83,36,"1,691"
"Mar 23, 2026",Boards - Exact,$26.59,$118.23,43,"1,435"
"Mar 23, 2026",Coffee - Exact,$33.75,$133.24,45,"1,620"
"Mar 23, 2026",Coffee - Broad,$28.08,$83.22,34,961
"Mar 23, 2026",Catalog - Auto,$65.99,$121.60,71,"2,619"
"Mar 24, 2026",Skillets - Exact,$64.67,$426.41,68,"2,759"
"Mar 24, 2026",Skillets - Broad,$34.60,$138.24,35,"1,114"
"Mar 24, 2026",Knives - Exact,$59.31,$315.28,78,"4,606"
"Mar 24, 2026",Knives - Broad,$33.17,$107.68,58,"2,196"
"Mar 24, 2026",Boards - Exact,$31.34,$119.81,29,"1,620"
"Mar 24, 2026",Coffee - Exact,$24.32,$140.29,42,"1,907"
"Mar 24, 2026",Coffee - Broad,$21.14,$50.45,20,697
"Mar 24, 2026",Catalog - Auto,$104.21,$248.33,105,"4,538"
"Mar 25, 2026",Skillets - Exact,$56.11,$252.15,94,"4,390"
"Mar 25, 2026",Skillets - Broad,$48.40,$146.31,48,"1,512"
"Mar 25, 2026",Knives - Exact,$56.74,$341.21,88,"4,059"
"Mar 25, 2026",Knives - Broad,$36.95,$121.52,36,"1,596"
"Mar 25, 2026",Boards - Exact,$27.36,$115.72,48,"1,422"
"Mar 25, 2026",Coffee - Exact,$33.36,$139.02,33,"1,135"
"Mar 25, 2026",Coffee - Broad,$24.83,$53.06,26,824
"Mar 25, 2026",Catalog - Auto,$83.90,$155.43,80,"3,481"
"Mar 26, 2026",Skillets - Exact,$53.11,$298.14,48,"1,528"
"Mar 26, 2026",Skillets - Broad,$43.12,$92.00,70,"2,905"
"Mar 26, 2026",Knives - Exact,$46.48,$184.65,60,"2,900"
"Mar 26, 2026",Knives - Broad,$37.24,$74.96,36,"1,479"
"Mar 26, 2026",Boards - Exact,$26.76,$180.39,31,975
"Mar 26, 2026",Coffee - Exact,$33.72,$164.07,44,"2,602"
"Mar 26, 2026",Coffee - Broad,$32.19,$61.63,37,"1,828"
"Mar 26, 2026",Catalog - Auto,$93.46,$252.72,99,"2,965"
"Mar 27, 2026",Skillets - Exact,$80.61,$287.72,83,"4,934"
"Mar 27, 2026",Skillets - Broad,$36.37,$107.45,56,"2,622"
"Mar 27, 2026",Knives - Exact,$58.11,$207.46,57,"1,941"
"Mar 27, 2026",Knives - Broad,$28.16,$84.15,30,"1,498"
"Mar 27, 2026",Boards - Exact,$28.01,$119.81,39,"1,203"
"Mar 27, 2026",Coffee - Exact,$25.05,$132.39,24,928
"Mar 27, 2026",Coffee - Broad,$27.55,$79.48,27,"1,323"
"Mar 27, 2026",Catalog - Auto,$72.01,$218.31,84,"4,476"
"Mar 28, 2026",Skillets - Exact,$74.29,$233.20,84,"2,373"
"Mar 28, 2026",Skillets - Broad,$48.17,$123.78,53,"2,778"
"Mar 28, 2026",Knives - Exact,$52.31,$218.07,52,"3,016"
"Mar 28, 2026",Knives - Broad,$37.63,$103.47,52,"1,991"
"Mar 28, 2026",Boards - Exact,$30.51,$180.55,54,"2,262"
"Mar 28, 2026",Coffee - Exact,$33.35,$112.54,55,"1,809"
"Mar 28, 2026",Coffee - Broad,$21.30,$58.19,35,"2,046"
"Mar 28, 2026",Catalog - Auto,$82.83,$166.68,97,"5,569"
"Mar 29, 2026",Skillets - Exact,$70.55,$323.28,69,"3,374"
"Mar 29, 2026",Skillets - Broad,$44.80,$124.41,54,"2,415"
"Mar 29, 2026",Knives - Exact,$69.71,$214.55,70,"2,893"
"Mar 29, 2026",Knives - Broad,$38.76,$111.63,57,"3,043"
"Mar 29, 2026",Boards - Exact,$35.40,$133.88,35,"1,002"
"Mar 29, 2026",Coffee - Exact,$37.04,$168.66,43,"2,269"
"Mar 29, 2026",Coffee - Broad,$22.85,$60.61,39,"2,089"
"Mar 29, 2026",Catalog - Auto,$72.91,$176.00,68,"2,784"
"Mar 30, 2026",Skillets - Exact,$67.15,$416.56,79,"2,615"
"Mar 30, 2026",Skillets - Broad,$51.41,$108.63,92,"2,630"
"Mar 30, 2026",Knives - Exact,$50.97,$207.92,57,"2,838"
"Mar 30, 2026",Knives - Broad,$40.16,$110.53,58,"3,380"
"Mar 30, 2026",Boards - Exact,$22.85,$125.36,27,"1,189"
"Mar 30, 2026",Coffee - Exact,$26.34,$128.23,30,"1,732"
"Mar 30, 2026",Coffee - Broad,$22.35,$68.75,36,"1,719"
"Mar 30, 2026",Catalog - Auto,$128.14,$237.16,164,"5,307"
"Mar 31, 2026",Skillets - Exact,$50.91,$288.41,54,"2,806"
"Mar 31, 2026",Skillets - Broad,$45.18,$115.82,79,"2,710"
"Mar 31, 2026",Knives - Exact,$66.82,$208.57,98,"3,093"
"Mar 31, 2026",Knives - Broad,$49.77,$155.98,71,"2,403"
"Mar 31, 2026",Boards - Exact,$29.62,$91.13,27,"1,051"
"Mar 31, 2026",Coffee - Exact,$33.81,$111.31,39,"2,020"
"Mar 31, 2026",Coffee - Broad,$30.23,$52.72,33,"1,768"
"Mar 31, 2026",Catalog - Auto,$70.54,$153.66,111,"5,515"
"Apr 01, 2026",Skillets - Exact,$61.71,$237.13,59,"2,227"
"Apr 01, 2026",Skillets - Broad,$34.69,$153.25,50,"2,065"
"Apr 01, 2026",Knives - Exact,$53.77,$221.71,67,"3,365"
"Apr 01, 2026",Knives - Broad,$42.22,$106.09,39,"2,094"
"Apr 01, 2026",Boards - Exact,$34.65,$114.01,41,"1,178"
"Apr 01, 2026",Coffee - Exact,$37.94,$212.25,59,"2,755"
"Apr 01, 2026",Coffee - Broad,$20.14,$52.58,36,"1,985"
"Apr 01, 2026",Catalog - Auto,$69.88,$141.93,88,"3,833"
"Apr 02, 2026",Skillets - Exact,$76.61,$344.56,133,"7,433"
"Apr 02, 2026",Skillets - Broad,$57.22,$188.44,58,"2,849"
"Apr 02, 2026",Knives - Exact,$61.48,$199.36,79,"3,568"
"Apr 02, 2026",Knives - Broad,$36.80,$109.04,33,"1,623"
"Apr 02, 2026",Boards - Exact,$30.96,$170.11,32,"1,163"
"Apr 02, 2026",Coffee - Exact,$42.66,$175.12,44,"2,137"
"Apr 02, 2026",Coffee - Broad,$21.17,$75.08,23,"1,064"
"Apr 02, 2026",Catalog - Auto,$115.61,$167.08,121,"7,013"
"Apr 03, 2026",Skillets - Exact,$77.48,$396.35,83,"3,235"
"Apr 03, 2026",Skillets - Broad,$58.55,$152.06,55,"2,264"
"Apr 03, 2026",Knives - Exact,$81.58,$302.96,97,"2,732"
"Apr 03, 2026",Knives - Broad,$43.66,$158.71,53,"1,925"
"Apr 03, 2026",Boards - Exact,$36.05,$124.14,64,"2,375"
"Apr 03, 2026",Coffee - Exact,$45.61,$206.91,62,"2,374"
"Apr 03, 2026",Coffee - Broad,$28.89,$58.69,42,"1,795"
"Apr 03, 2026",Catalog - Auto,$110.06,$224.54,102,"6,054"
"Apr 04, 2026",Skillets - Exact,$95.97,$275.02,144,"4,893"
"Apr 04, 2026",Skillets - Broad,$50.92,$104.36,64,"2,350"
"Apr 04, 2026",Knives - Exact,$71.85,$333.73,67,"2,039"
"Apr 04, 2026",Knives - Broad,$47.08,$101.22,50,"2,355"
"Apr 04, 2026",Boards - Exact,$34.10,$163.79,45,"2,679"
"Apr 04, 2026",Coffee - Exact,$32.62,$143.05,34,"1,798"
"Apr 04, 2026",Coffee - Broad,$27.54,$75.58,29,938
"Apr 04, 2026",Catalog - Auto,$80.47,$165.45,78,"2,799"
"Apr 05, 2026",Skillets - Exact,$87.09,$329.96,126,"3,657"
"Apr 05, 2026",Skillets - Broad,$70.52,$163.19,96,"2,723"
"Apr 05, 2026",Knives - Exact,$65.42,$230.77,79,"2,590"
"Apr 05, 2026",Knives - Broad,$65.41,$154.37,106,"3,905"
"Apr 05, 2026",Boards - Exact,$35.14,$177.07,47,"2,035"
"Apr 05, 2026",Coffee - Exact,$47.89,$182.26,83,"2,418"
"Apr 05, 2026",Coffee - Broad,$23.94,$50.66,38,"2,021"
"Apr 05, 2026",Catalog - Auto,$85.28,$162.68,151,"5,170"
"Apr 06, 2026",Skillets - Exact,$83.39,$314.58,145,"7,784"
"Apr 06, 2026",Skillets - Broad,$41.96,$75.00,43,"1,901"
"Apr 06, 2026",Knives - Exact,$77.11,$262.95,103,"3,299"
"Apr 06, 2026",Knives - Broad,$42.95,$151.26,51,"2,046"
"Apr 06, 2026",Boards - Exact,$59.00,$188.36,84,"3,797"
"Apr 06, 2026",Coffee - Exact,$48.63,$194.59,53,"1,498"
"Apr 06, 2026",Coffee - Broad,$28.82,$78.23,30,"1,385"
"Apr 06, 2026",Catalog - Auto,$120.76,$245.65,118,"6,245"
"Apr 07, 2026",Skillets - Exact,$108.74,$552.03,139,"7,402"
"Apr 07, 2026",Skillets - Broad,$90.03,$190.35,132,"4,836"
"Apr 07, 2026",Knives - Exact,$77.09,$276.77,117,"5,506"
"Apr 07, 2026",Knives - Broad,$39.71,$94.77,43,"1,752"
"Apr 07, 2026",Boards - Exact,$35.56,$179.37,32,"1,475"
"Apr 07, 2026",Coffee - Exact,$45.56,$134.41,42,"2,089"
"Apr 07, 2026",Coffee - Broad,$33.07,$64.11,50,"2,117"
"Apr 07, 2026",Catalog - Auto,$127.63,$136.61,187,"8,802"
"Apr 08, 2026",Skillets - Exact,$101.62,$256.68,147,"7,534"
"Apr 08, 2026",Skillets - Broad,$84.45,$120.39,92,"3,543"
"Apr 08, 2026",Knives - Exact,$61.15,$250.09,59,"2,277"
"Apr 08, 2026",Knives - Broad,$43.23,$126.07,49,"2,121"
"Apr 08, 2026",Boards - Exact,$34.44,$143.27,44,"1,482"
"Apr 08, 2026",Coffee - Exact,$43.67,$171.66,65,"3,446"
"Apr 08, 2026",Coffee - Broad,$32.12,$85.07,32,"1,827"
"Apr 08, 2026",Catalog - Auto,$119.58,$261.18,109,"5,097"
"Apr 09, 2026",Skillets - Exact,$76.04,$295.49,105,"5,841"
"Apr 09, 2026",Skillets - Broad,$58.60,$127.90,56,"2,256"
"Apr 09, 2026",Knives - Exact,$73.36,$278.79,76,"4,268"
"Apr 09, 2026",Knives - Broad,$50.65,$149.67,47,"1,585"
"Apr 09, 2026",Boards - Exact,$47.51,$134.91,55,"1,699"
"Apr 09, 2026",Coffee - Exact,$37.39,$148.92,62,"3,022"
"Apr 09, 2026",Coffee - Broad,$45.44,$81.90,48,"1,619"
"Apr 09, 2026",Catalog - Auto,$129.24,$222.61,146,"7,727"
"Apr 10, 2026",Skillets - Exact,$86.87,$420.24,99,"5,298"
"Apr 10, 2026",Skillets - Broad,$47.28,$139.53,74,"2,393"
"Apr 10, 2026",Knives - Exact,$88.22,$291.08,135,"7,591"
"Apr 10, 2026",Knives - Broad,$67.45,$143.19,101,"3,519"
"Apr 10, 2026",Boards - Exact,$43.13,$126.28,49,"1,478"
"Apr 10, 2026",Coffee - Exact,$53.68,$179.01,69,"2,823"
"Apr 10, 2026",Coffee - Broad,$39.67,$101.41,38,"1,084"
"Apr 10, 2026",Catalog - Auto,$121.88,$229.36,169,"9,489"
"Apr 11, 2026",Skillets - Exact,$116.30,$422.38,122,"7,075"
"Apr 11, 2026",Skillets - Broad,$65.95,$147.10,79,"2,599"
"Apr 11, 2026",Knives - Exact,$77.06,$219.74,78,"2,274"
"Apr 11, 2026",Knives - Broad,$60.08,$180.04,62,"2,222"
"Apr 11, 2026",Boards - Exact,$44.91,$124.44,65,"2,450"
"Apr 11, 2026",Coffee - Exact,$54.06,$158.29,82,"4,661"
"Apr 11, 2026",Coffee - Broad,$33.62,$95.78,31,"1,105"
"Apr 11, 2026",Catalog - Auto,$122.78,$267.87,154,"5,468"
"Apr 12, 2026",Skillets - Exact,$83.48,$338.50,93,"3,811"
"Apr 12, 2026",Skillets - Broad,$63.20,$142.71,74,"2,592"
"Apr 12, 2026",Knives - Exact,$75.89,$218.05,97,"5,035"
"Apr 12, 2026",Knives - Broad,$55.08,$106.62,69,"2,969"
"Apr 12, 2026",Boards - Exact,$56.85,$261.65,74,"2,902"
"Apr 12, 2026",Coffee - Exact,$75.01,$260.10,119,"6,994"
"Apr 12, 2026",Coffee - Broad,$42.28,$123.22,63,"1,800"
"Apr 12, 2026",Catalog - Auto,$107.61,$219.37,171,"5,429"
"Apr 13, 2026",Skillets - Exact,$111.47,$391.35,113,"5,678"
"Apr 13, 2026",Skillets - Broad,$81.01,$242.25,101,"3,338"
"Apr 13, 2026",Knives - Exact,$92.14,$331.20,125,"7,379"
"Apr 13, 2026",Knives - Broad,$48.04,$72.00,52,"2,539"
"Apr 13, 2026",Boards - Exact,$44.68,$102.21,65,"2,600"
"Apr 13, 2026",Coffee - Exact,$72.26,$200.15,95,"3,169"
"Apr 13, 2026",Coffee - Broad,$38.39,$113.64,36,"1,624"
"Apr 13, 2026",Catalog - Auto,$175.45,$259.11,174,"5,187"
"Apr 14, 2026",Skillets - Exact,$139.01,$492.19,244,"14,006"
"Apr 14, 2026",Skillets - Broad,$65.33,$152.70,77,"3,559"
"Apr 14, 2026",Knives - Exact,$83.68,$224.09,95,"4,936"
"Apr 14, 2026",Knives - Broad,$62.93,$105.77,110,"4,441"
"Apr 14, 2026",Boards - Exact,$45.22,$183.59,72,"2,858"
"Apr 14, 2026",Coffee - Exact,$48.69,$200.64,48,"2,057"
"Apr 14, 2026",Coffee - Broad,$30.29,$69.53,29,"1,040"
"Apr 14, 2026",Catalog - Auto,$166.09,$267.84,299,"15,122"
"Apr 15, 2026",Skillets - Exact,$136.37,$590.85,146,"4,239"
"Apr 15, 2026",Skillets - Broad,$83.47,$212.80,80,"3,006"
"Apr 15, 2026",Knives - Exact,$108.16,$526.62,119,"4,824"
"Apr 15, 2026",Knives - Broad,$60.94,$148.67,85,"5,080"
"Apr 15, 2026",Boards - Exact,$50.15,$199.82,52,"2,328"
"Apr 15, 2026",Coffee - Exact,$51.62,$143.80,91,"2,778"
"Apr 15, 2026",Coffee - Broad,$45.00,$105.29,58,"3,271"
"Apr 15, 2026",Catalog - Auto,$161.31,$189.67,154,"7,075"
"Apr 16, 2026",Skillets - Exact,$80.67,$384.51,132,"4,284"
"Apr 16, 2026",Skillets - Broad,$59.79,$198.11,83,"2,498"
"Apr 16, 2026",Knives - Exact,$91.60,$300.76,83,"3,368"
"Apr 16, 2026",Knives - Broad,$40.53,$82.59,38,"2,021"
"Apr 16, 2026",Boards - Exact,$59.51,$251.93,66,"3,949"
"Apr 16, 2026",Coffee - Exact,$57.05,$278.59,55,"3,153"
"Apr 16, 2026",Coffee - Broad,$32.19,$69.48,48,"2,270"
"Apr 16, 2026",Catalog - Auto,$115.98,$244.20,125,"4,888"
"Apr 17, 2026",Skillets - Exact,$148.08,$533.41,161,"7,995"
"Apr 17, 2026",Skillets - Broad,$107.80,$207.27,107,"5,352"
"Apr 17, 2026",Knives - Exact,$82.37,$275.51,102,"4,033"
"Apr 17, 2026",Knives - Broad,$41.86,$119.43,74,"2,292"
"Apr 17, 2026",Boards - Exact,$49.98,$131.82,59,"2,453"
"Apr 17, 2026",Coffee - Exact,$49.16,$180.95,73,"2,564"
"Apr 17, 2026",Coffee - Broad,$44.09,$140.67,57,"2,611"
"Apr 17, 2026",Catalog - Auto,$197.97,$243.46,236,"10,236"
"Apr 18, 2026",Skillets - Exact,$90.84,$416.28,95,"3,273"
"Apr 18, 2026",Skillets - Broad,$88.34,$245.16,116,"6,902"
"Apr 18, 2026",Knives - Exact,$133.48,$297.34,164,"6,868"
"Apr 18, 2026",Knives - Broad,$79.34,$164.02,92,"4,397"
"Apr 18, 2026",Boards - Exact,$43.98,$108.50,40,"2,236"
"Apr 18, 2026",Coffee - Exact,$43.13,$189.79,40,"1,449"
"Apr 18, 2026",Coffee - Broad,$45.12,$108.22,49,"1,519"
"Apr 18, 2026",Catalog - Auto,$161.17,$278.52,184,"5,304"
"Apr 19, 2026",Skillets - Exact,$92.60,$419.34,103,"3,924"
"Apr 19, 2026",Skillets - Broad,$71.86,$139.22,67,"2,364"
"Apr 19, 2026",Knives - Exact,$76.87,$274.87,81,"2,886"
"Apr 19, 2026",Knives - Broad,$44.38,$147.72,72,"2,812"
"Apr 19, 2026",Boards - Exact,$30.77,$129.24,28,"1,205"
"Apr 19, 2026",Coffee - Exact,$46.73,$261.87,76,"2,688"
"Apr 19, 2026",Coffee - Broad,$38.03,$111.43,37,"1,840"
"Apr 19, 2026",Catalog - Auto,$114.94,$238.61,149,"7,091"
"Apr 20, 2026",Skillets - Exact,$79.12,$410.58,122,"6,059"
"Apr 20, 2026",Skillets - Broad,$73.30,$177.74,70,"4,194"
"Apr 20, 2026",Knives - Exact,$129.63,$509.55,132,"3,849"
"Apr 20, 2026",Knives - Broad,$63.89,$107.28,82,"4,878"
"Apr 20, 2026",Boards - Exact,$48.04,$133.85,50,"2,373"
"Apr 20, 2026",Coffee - Exact,$55.48,$207.38,68,"2,541"
"Apr 20, 2026",Coffee - Broad,$44.73,$99.81,54,"1,765"
"Apr 20, 2026",Catalog - Auto,$157.25,$317.91,221,"9,717"
"Apr 21, 2026",Skillets - Exact,$96.10,$289.59,120,"4,713"
